RegionID,SizeRank,RegionName,RegionType,StateName,2015-01-31,2015-02-28,2015-03-31,2015-04-30,2015-05-31,2015-06-30,2015-07-31,2015-08-31,2015-09-30,2015-10-31,2015-11-30,2015-12-31,2016-01-31,2016-02-29,2016-03-31,2016-04-30,2016-05-31,2016-06-30,2016-07-31,2016-08-31,2016-09-30,2016-10-31,2016-11-30,2016-12-31,2017-01-31,2017-02-28,2017-03-31,2017-04-30,2017-05-31,2017-06-30,2017-07-31,2017-08-31,2017-09-30,2017-10-31,2017-11-30,2017-12-31,2018-01-31,2018-02-28,2018-03-31,2018-04-30,2018-05-31,2018-06-30,2018-07-31,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30,2024-05-31,2024-06-30,2024-07-31,2024-08-31,2024-09-30,2024-10-31,2024-11-30,2024-12-31,2025-01-31,2025-02-28,2025-03-31,2025-04-30,2025-05-31,2025-06-30,2025-07-31,2025-08-31,2025-09-30,2025-10-31,2025-11-30,2025-12-31,2026-01-31,2026-02-28,2026-03-31
394870,127,"Mobile, AL",msa,AL,720.4058127617458,724.5110038329746,723.810339846936,724.9057268604138,727.3208671619149,733.2118432330877,732.5639487566782,736.5156474467575,736.5830774681912,739.4725603633564,740.0286231702931,741.8370980418083,742.58392210284,745.1018675212329,746.6995279782603,749.8659169201733,750.0140377793596,751.4038950974367,754.0471438391146,761.5972262547524,762.5642248386462,763.302462227962,763.4869955132698,764.8342867437793,766.7486956086065,767.5872319347185,774.6425200029048,779.6001313645131,780.9273443509843,778.4385748645715,779.3438106674369,777.9426171258522,781.6474069564844,783.512117753319,784.5144137880854,787.1467608002349,791.4522015629691,798.7398648979498,797.6630058407544,796.1128675673704,796.6560034417714,802.1763496265094,802.3211287118278,801.4683656331865,804.2016447426685,808.4897382341865,816.6514423575506,818.1198091837367,822.9719964294048,823.3038887128349,826.6664507173045,830.8620603034587,835.6044055706747,837.7716596671828,842.1831245670588,847.1583513175572,847.9503081941966,848.0995075196264,845.5199573863255,846.8244311784605,844.3248750747308,843.6931870859763,855.4755644716349,855.7790588392186,857.5743507252446,853.7689103433128,858.9230087811817,861.3258324972342,865.8440769942007,866.8026500903622,880.0079293775749,890.1754385189251,899.7733131260452,909.8057877984363,918.3696847894928,938.5158627244925,952.7060264480565,971.2574617512897,981.844072308754,1000.3075595612862,1015.3041691663059,1031.8322876256514,1026.105406173637,1029.8943083319245,1034.668826315924,1041.9937457290641,1051.7614185295342,1054.0044619257083,1069.321977054428,1072.2906983874097,1084.7453955083956,1089.8886401755624,1099.1353917845652,1106.3395265004917,1123.6243670847255,1130.2824438973123,1135.1272960867595,1145.3286282502593,1155.281806616779,1164.1879044902632,1158.4555828343916,1170.5385257040664,1176.1456239947918,1188.6933525897853,1198.2141132420654,1207.9855353031244,1213.3906915659518,1212.54320220158,1220.7979587942505,1221.8334079983163,1225.5159753628207,1222.4856436177965,1229.0352609418048,1236.1088805933932,1242.8397924976978,1244.1407683232364,1238.1767262978854,1231.7326370514838,1233.8285451760826,1243.5569634827953,1251.4979253042181,1258.9675791638492,1259.085692620194,1268.359744617333,1274.4452528448435,1273.3067215504,1273.6798213449752,1275.9187723897196,1284.3369748348312,1293.262837301631,1296.0209197104555,1297.5720769505951,1296.088128991622,1297.0062021287226,1301.942755847953
395015,128,"Reading, PA",msa,PA,805.1728203531216,796.1653383529126,791.4446896351519,798.7998366529381,808.7859201688153,812.7470256042125,812.1866796656991,817.178632206202,828.2521198049521,830.5110858037231,822.6182381724541,819.1373678084831,818.7987218267468,829.274349633245,833.5902575355201,832.9558189016925,829.8328085121037,840.1740036547817,843.1703870436992,847.1910372698314,841.0737877430363,839.9780547096951,845.4463280594208,851.3892196786682,859.9707999231487,862.8749900809225,860.8634068354039,864.0850480100523,858.1392799945203,852.3430143120461,849.1781530847969,855.0928151036251,866.7042317496829,874.0241901278788,875.6260349034394,875.407561791923,879.2190863961108,884.8011150358188,889.743427973464,891.850740942073,897.1386242598101,899.4936028815554,904.7987078527932,905.4732668641228,906.9714855130422,904.1112942062409,907.4654678172851,910.8066632145434,913.7500666770824,915.4636051209932,918.6571279887507,921.9450206824621,927.7181894837015,932.9541973745346,936.1951663488496,937.838076476945,937.7791583982478,942.5654205394353,944.2162511848255,946.5341858481988,946.4130003409489,947.1173432261007,946.7859857483545,952.9937112735125,961.0174548838738,975.5596378861783,981.0194917593692,991.2433175750562,1000.9332358274179,1015.3453672429536,1023.9138107668965,1033.2738627164988,1052.5263701666563,1057.8879935551806,1064.972983742578,1071.4841080455858,1088.6213742432856,1108.1764661487866,1125.2341188203698,1134.340772072818,1138.2533420604914,1138.4675971582517,1143.2696333232805,1163.517313638617,1164.8059945927178,1185.3212292622961,1190.5103782633494,1204.4901976577985,1202.7408842940001,1205.0167214837218,1217.966408417277,1234.7977513444187,1256.291802282466,1273.4067137739364,1280.2406839448383,1269.9695116418975,1285.6326962422486,1289.8477884297426,1315.5210950782996,1321.2705155289584,1337.2440033903358,1337.977138753389,1334.103698152204,1336.8175149744072,1336.2764841545932,1340.6842202553332,1350.8266850482553,1361.5336421845118,1356.2831582197077,1363.2252790059551,1369.9515313589147,1392.3759210457881,1405.6672673875962,1411.9546086889957,1415.6096363560034,1412.7784535341164,1415.5450283527518,1422.903034045269,1432.308474177264,1448.7383613442062,1459.413828962687,1460.331898656185,1452.4752627377761,1443.5984563242716,1439.7254770339284,1447.6602128392292,1457.1378343026374,1467.265667362546,1473.3144636954696,1473.7856864187263,1471.169238810853,1465.5592780627667,1467.0605463156628,1471.3690684946744,1478.108495789259
394502,129,"Corpus Christi, TX",msa,TX,1063.6925294617586,1068.2007220605728,1075.3221807556552,1073.232902228986,1076.8213446072348,1074.1473935752115,1079.3184980471501,1077.9085249311277,1076.1209429575058,1078.0971520170137,1079.9656926012415,1085.018813862194,1090.2705813663197,1096.6339312407797,1091.4738634182077,1089.1678561186222,1083.5502451320522,1082.9188012294014,1085.217965029867,1086.1529080184143,1092.4036611573733,1088.5955012978084,1088.31772712234,1084.014850442712,1082.2418237670706,1084.0674906772574,1088.08088598557,1096.3981088872915,1097.0267799258893,1100.0505775816441,1094.4125713108472,1096.6934759596552,1104.3138188492903,1113.073178313768,1117.3144387316613,1118.9921536362394,1122.4229206001232,1122.6332592917372,1125.471222502861,1124.0967525146425,1132.3272029707193,1137.3359163583793,1143.4155042739699,1141.5813059500927,1137.6827508546342,1139.2769916078432,1142.4241723709124,1142.6185120389448,1139.2986476473884,1139.9991813264642,1140.6210528281185,1142.4508364475116,1141.690006808337,1141.6996699122137,1144.691854937789,1150.6605236054604,1155.118118362017,1157.332622792251,1160.4095137559857,1168.2793364544705,1178.1179086519664,1186.4578115022937,1190.379574087989,1184.9012875060614,1173.0457883740291,1174.906612041781,1181.9719277704987,1196.3802879406192,1207.5750742891544,1216.285021144445,1220.2884083236788,1224.2579858848592,1226.4304922623037,1226.760469967906,1241.0050983469198,1258.1725706656373,1282.6445632745356,1299.2470927966538,1319.3642930689848,1339.0364636703753,1344.4139303952632,1347.5455403357828,1353.3171729736084,1364.7887215569533,1371.1198540059445,1371.5119710925646,1371.0074194502909,1375.513209153043,1380.7021648777175,1386.0193263705867,1383.8131411423144,1381.9974716846425,1380.7312267287014,1381.9268519898837,1383.0385075109461,1385.1905691686777,1390.5980021502362,1395.8400506550652,1398.6924297563808,1403.9591555085813,1411.50865473261,1414.3137996127912,1408.4546352360383,1398.6793622597877,1397.4717798717245,1404.664872755705,1397.1361937014483,1392.7285718135122,1390.9919379332346,1404.7945590500663,1408.5769136326987,1409.291058054953,1410.808271345322,1417.8836650191586,1421.233062524206,1421.291005595021,1419.2661346262184,1416.1449229005561,1428.3266342752659,1430.7311844377284,1433.2003301359305,1427.8509918027344,1435.801475598868,1435.6338235229393,1433.0424081944627,1428.2106822451553,1431.0657047865075,1437.5713956773006,1441.0934302417909,1440.1624908894598,1433.6272057194478,1431.91237825556,1427.6019311139473,1421.1931641860033,1409.5205891855376
394421,130,"Brownsville, TX",msa,TX,,,,,,894.3269279523099,900.1951765455544,911.3520445169642,915.8757733384373,919.9393772650822,926.0429102923813,935.8951469942112,940.4193164518568,934.5885339110615,924.6834267822471,915.3738799767586,924.0821778394868,931.1790728458016,931.9211425791797,929.6172823135901,931.345726502691,933.7283243414204,936.7298852671652,930.657159853659,934.2519342540814,935.0062534868674,940.0978116642527,929.6042877571656,937.5730609705914,929.0341419645905,931.1625258562058,931.9260060251253,942.8609006878688,949.4688784610987,943.7875317639645,948.7058295257697,948.6238925257942,958.0103816280638,959.0424407991172,961.1907550969191,954.3157257832128,954.2432016796681,955.7730880230744,963.112113987672,959.109828180831,956.7188588177474,954.552996556884,958.2546368025595,963.3297740605962,967.3621906053153,970.9880367524963,981.4407964560011,985.4991835385142,992.2811069359732,993.5288206348323,991.1254794811722,991.9471040682686,993.4334978892861,1000.4650714158088,999.3034925742353,997.5869427394774,992.3672939852087,1011.4041656461085,1010.3512385599237,1017.5751840090788,1025.154890364747,1031.4908856151926,1045.2561347102842,1039.3875241574267,1049.8131090765996,1047.1345776714409,1063.1203226586617,1057.951167041849,1072.6751454241744,1078.6727653327252,1093.8650297949298,1095.5981612168541,1104.4520372052245,1122.8136039348508,1132.982040304428,1144.6623357512492,1149.534575979942,1166.0869207668293,1173.234315329201,1186.2086079050166,1187.1249258184566,1199.1668324360676,1208.4083820928554,1225.3888330148175,1237.5711315699655,1238.344336170843,1244.223388236216,1252.507671981881,1263.741797743857,1277.5925368515336,1291.9720261978996,1308.123740327276,1317.0295023810147,1308.2872300914607,1309.8627379228415,1306.1282289111518,1310.2459403528815,1314.2526156990098,1326.6185105774575,1343.0928175761724,1342.1350446971987,1342.3631975175163,1339.898136106117,1348.8550605303226,1346.5054281989512,1354.4267300855324,1364.0022915677773,1381.5466945552073,1381.8121799935095,1374.7978665044914,1362.7918736977565,1366.2140399045268,1381.2580802363698,1386.0796190549058,1388.8325755088342,1389.764522569364,1398.0768260398413,1396.832931177768,1397.9698987478441,1394.0620994853514,1400.098276593342,1413.6831525378088,1426.1777026005018,1423.9182214484963,1420.8456802442297,1424.1932671173258,1430.820345172309,1432.6075470032586,1436.3262842879183,1445.64375
394820,131,"Manchester, NH",msa,NH,1073.1565025753177,1068.6417170313534,1081.2127615522863,1082.3637546563461,1094.7394574580344,1091.393749150905,1094.8353974966483,1095.7095839519498,1103.4883230291707,1103.9518913411428,1109.7193192192874,1118.7964510637541,1126.8616579477482,1138.22899807822,1132.148774694509,1131.2887926817184,1124.9970280249634,1129.0189898177266,1137.3321826554502,1150.628297158435,1160.189149709518,1170.271192933659,1168.6575131802763,1173.471955140192,1169.7938600239938,1177.2848509694247,1184.681784448161,1196.7753111986838,1196.0716075302694,1199.0206485461983,1200.4469909205043,1204.3113830273733,1207.1747890340055,1210.1933707074818,1214.9858969257652,1214.0321412929766,1228.1081334116088,1229.6826858254112,1246.4990048940615,1248.9228744762179,1270.9200707760226,1273.7917056195492,1281.506788858523,1270.5629824685402,1275.2486390668278,1285.1608959052774,1301.0259979265388,1306.178233392914,1303.8159785374237,1311.5789343060128,1309.017413052339,1315.120724717314,1313.5646583528846,1323.843010924566,1330.3829968454395,1349.531479246348,1358.04780852492,1362.7951270236729,1364.736660656316,1377.1148751140704,1390.0822594506924,1399.7042523242424,1390.9316176594284,1394.9731186151093,1394.3104380037753,1391.5058964135094,1398.2547416802786,1399.236682746453,1413.7241045979997,1432.0027649412532,1450.3426116772907,1468.0945351971366,1483.6692452051375,1496.5886835297388,1501.133430420312,1515.6152401703469,1545.4349948816362,1579.58464311782,1608.9675332089282,1643.0173245885446,1669.39868994747,1691.9152320692879,1705.382409455631,1714.4277218058935,1726.924683388228,1746.3587949787584,1772.1173856843338,1788.9880386485386,1795.0327932690257,1800.3132908485404,1804.9199818261216,1810.140272081557,1812.203613375088,1817.8537013639668,1824.3399001630435,1834.9097787206924,1855.5337372363915,1872.3692513377537,1888.2870309215834,1895.359940610365,1901.1427644495502,1902.21428942608,1904.5914314258077,1907.2553503101947,1917.411408292998,1920.0201148153253,1933.1599009099095,1937.0851662926996,1948.8285289735898,1947.1573460999625,1950.646330454605,1952.4256895235521,1964.1421875659705,1976.340855548787,1990.0119116793073,2004.9356820297435,2009.9058317265478,2015.0136127220055,2006.2621022267836,2012.4091231093225,2008.555883652266,2023.488706385174,2031.6030605896015,2040.5273709375956,2043.8535689516405,2048.6897049935346,2051.6384516149155,2052.681316695473,2058.237689654873,2066.411647764867,2079.68050755744,2084.960896762713,2091.5250153010334,2090.4309587224993,2091.7696546193943
394612,132,"Fort Wayne, IN",msa,IN,647.6451991014131,647.9324029069381,652.2421387159064,654.6810271661835,655.8632385890457,658.5971331593656,656.775601853286,657.907807813846,655.589415566541,655.9173428207071,662.2092516501693,668.3415848199501,670.5788690086174,675.1621048536756,673.0192966191543,677.4379722517859,674.167600475766,676.7137086918935,676.6299323148739,678.0577051267525,682.1165417782248,684.109400689489,683.6149089512792,683.039118410203,684.7192337725224,687.4786449187955,692.8829270454462,695.0015678352787,698.9445956435178,698.256450075693,703.4294827889696,705.0204699440441,707.353979073091,708.1944280616982,710.2272580179076,716.4501860012293,721.1889367117275,726.726334361572,727.8164314867769,728.7532059803237,728.0123432125557,732.4362511118472,734.261970231247,736.1517612355821,735.0780650038929,738.1172715717203,743.9353751511062,749.0391397852324,751.146440984541,748.5269762996564,751.6431141697698,755.2270486295231,760.8272797206589,763.4673984728271,765.8026858026695,769.4858128910623,774.6189239630746,777.6417318563427,778.226867627555,777.2998446966028,779.213487149877,784.1416459513431,790.7335907466356,792.0677862703064,790.1146233387575,785.3930699062885,790.718338059256,803.6262469491647,816.2742999848663,823.4264970267578,823.1927778579254,825.6763082388933,832.7462151731763,838.7161796640768,844.0832542161799,852.4047403463788,867.9812367862766,888.1076709133417,902.0123031320693,911.7855453948706,920.2949270202695,929.3988014567578,946.3474669626021,960.5370247589717,971.8343107850645,982.3764659052596,995.9479242307443,1008.1538132467041,1015.262777494547,1018.8133980627458,1021.8994939257037,1022.3621659539983,1021.8217719048498,1024.5989328566618,1028.2346030221304,1034.7731274625394,1039.7905745717067,1043.7921394462244,1045.286167086845,1049.3653287267446,1054.767141950712,1058.0932903660416,1057.0346430927345,1054.8613140962264,1062.3645214089881,1070.8127973158696,1074.6481942384762,1075.059292963713,1079.775088099591,1084.9396894088688,1090.9342322060065,1094.8521032853844,1100.5478451518984,1102.4663173393765,1109.691495612345,1117.647412247038,1125.6976742145528,1127.9621915519192,1133.5931225354173,1137.8764912665588,1141.903533330358,1140.217550839334,1135.7083227122932,1137.5941279885749,1138.3399928214455,1143.734909922663,1147.5982122336852,1152.2183693352633,1152.1850607154586,1155.4772307298742,1158.205105375748,1163.399530061518,1167.376964115253,1176.078218490028,1187.430448264929
394658,133,"Gulfport, MS",msa,MS,779.722280042704,785.5285963787907,785.7810560354866,785.6339903652377,782.2708439893412,778.6907781624279,776.736719726784,783.1660002622709,783.116425750488,791.3861631680286,782.1038989377456,790.3147420320649,791.236143792294,798.6932963411101,798.3934748224293,798.7723701556321,802.4634251416732,806.4574671718307,807.3977853374199,806.6508425176922,813.6540991020648,817.9413807147486,821.5313643872665,810.6499476931755,809.1100853475374,807.4620818983065,813.9702089059467,815.1488664528939,818.9138466296665,825.4124547248703,832.9736609072163,832.6579422856221,833.40170167473,829.4495398388842,837.2060316373639,839.7184657194473,844.1627049451386,845.8087431632538,847.2192296835574,851.0070997579822,849.7250005435785,854.9725939050944,856.410796557143,861.3144853908842,859.2898551208584,864.7384929262886,869.2729898090661,878.0626011806542,878.3752600854125,878.04118126479,879.8322010207046,882.4882877824948,887.4314630585745,886.125325907017,888.1015337113474,891.630390980833,898.8036264206253,903.0242043339496,902.9061673437775,904.8011856808193,910.8550835562125,918.9294870476389,925.2260274663041,936.3325674922299,935.5609416111453,943.5228937755115,952.449494105578,959.3843407691701,964.8950256260166,971.5755306863714,967.9998521505386,968.0563954921221,972.8778624391605,987.8130299150025,995.2017786054942,1003.7587309252924,1019.3594188845555,1038.2396541120822,1049.8160288298025,1059.4355162413017,1073.3145300922079,1086.1654780413076,1116.4519938103372,1133.9038762433186,1148.013792467996,1146.2798534461024,1147.0316863787725,1148.2124089267663,1150.7264395400407,1159.2216913952084,1166.4660254644616,1185.5917338149334,1193.7143141684412,1202.640908297978,1198.2556300607523,1208.90501932628,1215.4726677902154,1221.1024427223997,1225.3042270958242,1238.4831804918726,1253.0069899722664,1256.4326432282087,1254.7256932052073,1254.3620764811715,1260.4765736265133,1265.9383931530367,1263.4392213286042,1257.6762143260944,1264.3080714428534,1273.4686669292914,1291.3310040127383,1285.8843466431274,1297.2455408049957,1296.4798997507796,1306.9124990798907,1296.380915702881,1303.5257934794668,1303.3450721371635,1314.173642837165,1316.0983885608773,1322.1550146652326,1322.564020815366,1329.334023544521,1340.1438254904538,1336.6429774689602,1346.6795017486518,1351.0077318968058,1368.3609962410387,1370.9264055899896,1379.3747727728376,1385.3087128764937,1397.112708983951,1400.3783981182814,1407.6246808301596,1405.6916025026032
395051,134,"Salisbury, MD",msa,DE,1119.2945441066336,1122.6568544228317,1122.7953696382679,1115.2396035309748,1126.4083414017912,1124.7757182277278,1124.378830433477,1115.7436022810518,1116.970724882876,1121.1919503734744,1122.0425403130896,1128.0501423676405,1132.690707567846,1134.7401512371014,1138.1882234863988,1142.1907247839472,1141.9314085499127,1143.301272985614,1148.6732273879093,1161.9997740373467,1162.7716139827746,1153.9300338100563,1149.1301125794123,1144.757077078901,1151.2172258034377,1150.072336245329,1156.693684334464,1160.1488976835747,1168.303649890736,1167.112868749626,1161.1078487834882,1167.0217613118984,1172.4994656974052,1182.489588827638,1179.8783059558866,1186.9898347133915,1183.467469863881,1184.596817795774,1186.1812494792748,1192.2773097369839,1195.3390856366748,1198.019568923045,1193.8766467987916,1198.9030041556966,1200.6847924753808,1212.264234465191,1213.6771396123104,1213.3929849704202,1220.0869919568547,1223.2719619721267,1225.3950337015904,1226.201240785173,1227.696314376733,1234.6719281415126,1248.9287943161507,1249.3152969575956,1255.1992229620294,1253.5875430706192,1266.0043034397047,1275.2846437091648,1282.8868446814024,1293.171676585774,1292.1661369386484,1278.9909410033233,1277.792545656171,1278.804895888585,1297.6131548559902,1312.625735523954,1323.0854527131587,1336.5054057904867,1333.0868733904335,1348.451699634997,1351.9892801911355,1374.0874164011345,1395.4900450407101,1435.2403296269474,1452.4812989005356,1480.5993541358093,1483.9022210374387,1509.7241045861156,1511.1914255796214,1528.3683625920066,1532.4366105263857,1542.6707475601947,1564.0179389388823,1587.0014445895067,1593.4927711083708,1596.7249258950064,1620.1915406765013,1636.5523964012132,1644.8170893238942,1639.059764415486,1647.943613834684,1659.6858344374498,1677.9048488513038,1686.1513494755363,1693.9732543271507,1689.1341286843663,1711.3345242631929,1723.136123633923,1722.390368712862,1706.6928669975791,1708.4120502906985,1719.2332456404092,1727.7701735328444,1721.9163036193784,1720.8151411844706,1723.4419223957118,1732.9152351362363,1744.586155880686,1745.8007057977093,1752.6828826189442,1757.350096801791,1773.7686490975525,1782.3564672331063,1790.9265837656521,1797.9907091609068,1804.756905734497,1809.4991051215945,1815.9147252560108,1828.7438347194131,1837.3266228021203,1830.724948038217,1833.6137832462969,1840.731308825042,1847.1562857368724,1853.5263991323345,1857.4342546305356,1860.95134420017,1870.62346353818,1878.1471152616023,1884.456408258494,1881.9708268689265,1884.4388836748217,1898.6834722422957
394596,135,"Flint, MI",msa,MI,586.7760528106842,590.070098482977,597.5692417495678,595.0113064720173,593.7006812270018,597.1698415801504,598.0945050132593,609.0860834940227,612.2061527705727,608.8246668455573,611.1660188019769,611.5668033265881,619.5773249350738,621.0686195298105,618.0240268743167,620.4154915741025,625.5560320239433,632.3897437933623,633.559519714998,632.9001383984709,630.7415455294692,636.807218310866,638.0389881020295,648.2079291889523,646.7503397809968,649.9431490135905,646.7691336057313,650.5958820255232,647.615169822027,646.1362160065333,644.6996915642752,644.8062114746714,650.7239627634192,657.9340791697374,667.0869981170798,666.8513318040372,668.6126997161846,668.7475603137855,675.3456623861878,675.3310905329205,675.7414282872235,677.280586091508,682.582659580772,685.6088984624159,684.3901265405582,683.8430538923287,686.6346399978529,690.9507606899972,693.1748546564993,696.6194889738034,699.7238216279003,703.4253826388045,709.4566420141736,713.1198725516123,714.9118091629684,717.667701817972,721.2179659726496,721.9968214816619,719.9712369990923,719.6312323099505,722.1108976811204,723.4820169870012,726.9729625787718,732.758773037509,740.3975877184855,745.3844059970479,741.3100132181285,745.293514588777,749.5637155794158,761.6823030492353,773.6690314638232,784.9384362273505,788.7739505940916,800.3375654000415,805.7837215734771,817.4115059782545,820.8747292369851,823.5419873201871,836.1068663548447,842.8841436438377,860.6676296580785,869.6097983624069,880.3737051027581,877.3934237151125,882.5006171239098,883.8681414523792,904.641225102463,911.7132640223612,921.7200808440634,929.354815724674,934.1138133395666,939.6589604680139,927.585139573953,925.1207704899388,922.4807611386408,929.1597943594703,929.5927727077434,930.6100644507188,922.8832215354191,917.5567846378269,917.2213122139773,924.1965218280236,931.3176516251099,935.0133424938806,940.6506585789772,947.9931001942123,955.8165276735085,960.5874019151249,969.1207572931228,978.450698951886,987.9767214556675,988.6823174899847,994.0536744466201,995.4324269765019,1002.5126804807758,1007.1123361145048,1023.8844394798704,1023.6198209084944,1033.4410023590783,1032.7004725995307,1041.2400698345916,1038.6105334133629,1034.8221950148925,1045.407259100072,1049.3833321984437,1053.245303365964,1052.8289575996628,1056.2672216469805,1052.5206282853055,1059.5735612101928,1058.659574731278,1065.9344922367075,1065.275637949769,1072.9258148302918,1082.7771384479718
394972,136,"Peoria, IL",msa,IL,,,,,698.5999074473731,692.8337529564498,691.4844851631314,691.8970541910609,697.8608108123365,705.1502988687349,698.105905714275,704.2699804130033,700.24830092378,701.018284492892,,705.8840303846312,706.9589360905758,702.0158916094748,700.8100901255748,702.8544726638294,708.9595965593136,705.2414203171016,707.0629097242346,696.1855673288094,699.8501526701402,700.2171552552646,701.6447835347517,702.186871070859,706.7393707430405,714.6130292370553,714.900029332363,713.1239877517711,703.2828589024901,704.5463791392827,705.0146148780016,711.4178653926209,715.3927984626788,713.7006435894153,711.0493885235528,707.6075587919696,710.7971293396745,713.1871258480528,715.5450297754113,714.2572188433669,713.6244982068531,713.9938750535498,718.4828244680799,726.2731901380837,728.2390418092161,727.9763026920664,731.2898821519353,736.6800952484748,735.2125939977727,733.9765044320847,735.618644705558,740.3404514611211,747.626645665419,750.565421802553,749.8008633049689,745.6743524993897,744.7983286413332,749.0585006990655,758.6112417065555,764.1637686132295,766.1961985278864,764.6012595322039,764.4912444116671,770.0801561899729,774.7735592033653,782.8603417211763,784.8253766060203,790.8012371158875,796.2590481880969,791.2724433977056,796.484860517413,796.9442208493277,807.6837574329529,812.6294509120501,817.3711895131676,824.7397614460263,833.0431916805403,847.5157218765817,851.9042378748443,851.9310483681704,847.5064668423371,863.0478087171061,872.5514492775694,877.7816977912709,880.7799400487243,895.0638574548266,915.6959954520498,921.3894258799339,916.4159531412097,907.8842233604798,915.461606655794,928.3001669737641,945.3875975799607,944.048846350716,950.0975010673044,957.8300183804114,973.0977818851213,977.7251134423234,981.9501929027397,989.419169162967,1002.7004628776401,1009.4868473147098,1018.4697626213558,1029.5527709441778,1036.6522181987482,1045.4448337703473,1042.555549838649,1044.6250988050463,1041.8227600962928,1049.41529423494,1054.8264969699028,1053.3144748068914,1060.5119787325016,1063.9003647500613,1075.6054643879884,1078.642534546648,1075.7288163430048,1080.4402388713245,1099.340390306754,1108.341668553183,1117.0934714486448,1120.4382500725087,1123.9884515704125,1134.4363112762423,1136.908007708022,1146.2651341538121,1144.0218940864693,1146.3103175510976,1154.1960274918795,1158.1880895290672,1154.8483231707316
394439,137,"Canton, OH",msa,OH,608.6382219495996,611.8697637938975,613.1026051363044,617.1470495614615,614.9433071412543,608.5998730786303,606.1626754486623,612.7952244355032,618.3920178629855,621.8896455599203,623.0942655458229,624.0425807476089,627.1736518598943,626.2051096329814,624.3755258650912,620.2254191509113,622.751168422258,624.4203294166455,622.4824442685931,618.0884656473846,619.8990506534254,628.3978802587127,627.4571121623576,625.9754243859322,623.9841340312347,629.866402142351,634.7199564191133,639.5646796544294,643.5476406450762,648.0457801235144,650.9464786603965,651.7166474179191,653.4421573880062,650.7224833392196,653.0512773026908,654.8444691077423,654.9439220627074,653.7402726640847,652.9886972907246,654.9508686179112,655.7441230917354,659.7875072583242,663.5246950500746,667.1117241967252,668.3042152875389,668.5467248947748,671.7808283474848,673.239611445846,678.956596967369,680.5704993625615,683.4499768829529,684.6937526496946,686.2514241460342,685.4088064353599,686.3450880583589,688.805785771657,691.4920814337646,695.7966126504324,697.3860957313226,700.816075477388,701.8276236438874,705.1761228205205,710.972184926916,717.597951863319,721.0618133605841,724.4548045408588,728.5853139640648,733.3113950104123,742.4825429616973,745.177166257711,744.3207809705087,748.2849690135569,754.3003409185773,766.2275474492035,770.3905249899998,772.8297344921883,777.6287072025234,781.6471840259155,786.9819027992629,793.7472238103965,798.4473845341224,809.2525795724052,819.3065343331803,828.06001629742,829.8994240208094,829.5319916099955,842.3600291756587,853.4715874542675,865.8527434721055,874.1077846976185,885.3521974829961,891.7077380718555,899.2023024101843,899.9686270804907,904.9612241871641,902.5660232694415,911.0746845021716,915.6051822187562,919.5267838232105,921.7684337762402,924.6213354550565,932.5167515813056,935.9088299997693,941.2827753092413,944.7683436954898,953.1736722384778,957.0115430691957,970.3405109531337,973.8687871897981,982.6192718906738,976.6535840318397,982.7847030910091,987.12021748417,989.6469114612661,994.2983159348311,995.4501865472442,1000.0920800469964,1002.575676635553,1010.6592834109468,1012.4460014424706,1016.4013514074794,1018.7130485786315,1028.237592388525,1031.1334379352686,1034.419968278572,1037.1666302245628,1039.576248179824,1044.445345745354,1047.0948672103527,1049.836364317923,1049.302661089016,1050.217294489204,1051.9169507361028,1052.8465281291346,1054.7807486631016
